network, highestPlatform,lowestPlatform,baseToken,flashFee,amountIn,amountAfterTrade1,amountAfterTrade2,amountOut,profit
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3509.8131117160697,1.0014586884580678,1.0014586884580678,0.0014586884580678472
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3509.8131117160697,1.0007673178323395,1.0007673178323395,0.0007673178323395202
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3509.8131117160697,1.0007673178323395,1.0007673178323395,0.0007673178323395202
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3509.75786238669,1.0007515643658684,1.0007515643658684,0.000751564365868429
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3509.75786238669,1.0007515643658684,1.0007515643658684,0.000751564365868429
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3509.055853751358,1.000551397782431,1.000551397782431,0.0005513977824309624
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3509.055853751358,1.000551397782431,1.000551397782431,0.0005513977824309624
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3507.122034438854,1.0000101765827527,1.0000101765827527,0.00001017658275270783
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3507.122034438854,1.0000101765827527,1.0000101765827527,0.00001017658275270783
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3507.8541742673533,1.000208758013354,1.000208758013354,0.00020875801335407118
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3507.8541742673533,1.000208758013354,1.000208758013354,0.00020875801335407118
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3508.217760048593,1.000312428709061,1.000312428709061,0.00031242870906100784
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3507.2591929494392,1.0000391085651537,1.0000391085651537,0.000039108565153656016
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3507.7160058318123,1.0001693614841816,1.0001693614841816,0.00016936148418156272
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3508.217760048593,1.000312428709061,1.000312428709061,0.00031242870906100784
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3507.2591929494392,1.0000391085651537,1.0000391085651537,0.000039108565153656016
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3507.122034438854,1.0002188670782008,1.0002188670782008,0.00021886707820084617
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3507.122034438854,1.0008669622314905,1.0008669622314905,0.0008669622314905201
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3507.122034438854,1.0002188670782008,1.0002188670782008,0.00021886707820084617
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3507.7160058318123,1.0001693614841816,1.0001693614841816,0.00016936148418156272
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3507.122034438854,1.0008669622314905,1.0008669622314905,0.0008669622314905201
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3507.122034438854,1.0005327479900317,1.0005327479900317,0.0005327479900316678
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3507.122034438854,1.0005327479900317,1.0005327479900317,0.0005327479900316678
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3507.122034438854,1.000776760968744,1.000776760968744,0.0007767609687439059
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3507.122034438854,1.000776760968744,1.000776760968744,0.0007767609687439059
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3507.122034438854,1.0005905948438008,1.0005905948438008,0.0005905948438007513
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3507.122034438854,1.0005905948438008,1.0005905948438008,0.0005905948438007513
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3507.122034438854,1.0009516939895948,1.0009516939895948,0.0009516939895948262
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3507.122034438854,1.0011660810072003,1.0011660810072003,0.0011660810072002814
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3507.122034438854,1.0009516939895948,1.0009516939895948,0.0009516939895948262
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3507.122034438854,1.0011660810072003,1.0011660810072003,0.0011660810072002814
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3507.122034438854,1.0011084049827343,1.0011084049827343,0.0011084049827343456
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3507.122034438854,1.0011084049827343,1.0011084049827343,0.0011084049827343456
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3507.122034438854,1.0008487030662112,1.0008487030662112,0.0008487030662112094
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3507.122034438854,1.0008487030662112,1.0008487030662112,0.0008487030662112094
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3507.122034438854,1.0006955224489702,1.0006955224489702,0.0006955224489701983
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3507.122034438854,1.0007043695294298,1.0007043695294298,0.0007043695294297603
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3507.122034438854,1.0007043695294298,1.0007043695294298,0.0007043695294297603
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3507.122034438854,1.0006955224489702,1.0006955224489702,0.0006955224489701983
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3507.122034438854,1.0007020832284792,1.0007020832284792,0.0007020832284792
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3507.122034438854,1.0007020832284792,1.0007020832284792,0.0007020832284792
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3507.122034438854,1.0002067319279782,1.0002067319279782,0.00020673192797815432
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3507.122034438854,1.0002067319279782,1.0002067319279782,0.00020673192797815432
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3507.122034438854,1.0004005064686992,1.0004005064686992,0.00040050646869915774
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3507.122034438854,1.0004005064686992,1.0004005064686992,0.00040050646869915774
optimism,uniswap_v3,sushiswap_v3,wETH,0,1,886.837856661806,1.0014010666084472,1.0014010666084472,0.0014010666084471879
optimism,uniswap_v3,sushiswap_v3,wETH,0,1,886.837856661806,1.0014010666084472,1.0014010666084472,0.0014010666084471879
optimism,uniswap_v3,sushiswap_v3,wETH,0,1,0.0575946988954155,1.0056994541782833,1.0056994541782833,0.005699454178283325
optimism,uniswap_v3,sushiswap_v3,wETH,0,1,0.05760431484499803,1.0058673646879661,1.0058673646879661,0.0058673646879661145
optimism,uniswap_v3,sushiswap_v3,wETH,0,1,0.0575946988954155,1.0056994541782833,1.0056994541782833,0.005699454178283325
optimism,uniswap_v3,sushiswap_v3,wETH,0,1,0.05760431484499803,1.0058673646879661,1.0058673646879661,0.0058673646879661145
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3507.122034438854,1.000437076694644,1.000437076694644,0.0004370766946439897
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3507.122034438854,1.000437076694644,1.000437076694644,0.0004370766946439897
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,0.05775164228301617,1.0014065814387865,1.0014065814387865,0.0014065814387864695
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3510.9394241519526,1.0007168553971568,1.0007168553971568,0.0007168553971568237
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3511.3943089357226,1.0008465104026665,1.0008465104026665,0.0008465104026664783
optimism,uniswap_v3,sushiswap_v3,wETH,0,1,0.05781587296540251,1.0011121879802407,1.0011121879802407,0.0011121879802407086
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3509.708809564109,1.0003660954973757,1.0003660954973757,0.0003660954973756514
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3509.6677124465427,1.000354381658631,1.000354381658631,0.0003543816586311088
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3508.921801541327,1.00014177599237,1.00014177599237,0.00014177599237008565
polygon,uniswap_v3,quickswap_v3,wETH,0,4,119.63138797044996,4.001030608887171,4.001030608887171,0.0010306088871709917
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3493.2433052238957,1.0008611154750315,1.0008611154750315,0.0008611154750315375
polygon,quickswap_v3,uniswap_v3,wETH,0,4,119.60057261718748,4.001199919071243,4.001199919071243,0.0011999190712428387
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3493.2433052238957,1.0012437378767463,1.0012437378767463,0.0012437378767462537
polygon,quickswap_v3,uniswap_v3,wETH,0,4,119.60057261718748,4.001893313931039,4.001893313931039,0.0018933139310393088
polygon,uniswap_v3,quickswap_v3,wETH,0,4,119.54398904223106,4.000877699878346,4.000877699878346,0.0008776998783464052
polygon,uniswap_v3,quickswap_v3,wETH,0,4,119.53574079730447,4.000601649033345,4.000601649033345,0.0006016490333449198
polygon,uniswap_v3,quickswap_v3,wETH,0,4,119.53574079730447,4.004802293917471,4.004802293917471,0.004802293917470557
polygon,uniswap_v3,quickswap_v3,wETH,0,4,119.44036269133144,4.001606844129461,4.001606844129461,0.0016068441294612157
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3493.2433052238957,1.0012379781334715,1.0012379781334715,0.0012379781334714846
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3493.2433052238957,1.0012317311619223,1.0012317311619223,0.0012317311619223226
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3493.2433052238957,1.0012527415367283,1.0012527415367283,0.0012527415367282746
polygon,quickswap_v3,uniswap_v3,wETH,0,4,119.39240144648981,4.0009037520691795,4.0009037520691795,0.0009037520691794754
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3493.2433052238957,1.0012297745092373,1.0012297745092373,0.0012297745092373358
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3493.2433052238957,1.001217188913351,1.001217188913351,0.0012171889133509861
polygon,uniswap_v3,quickswap_v3,wETH,0,4,119.36543225739204,4.003254789366902,4.003254789366902,0.0032547893669017114
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3493.2433052238957,1.001405148439462,1.001405148439462,0.001405148439461934
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3493.54479216408,1.0014915754494662,1.0014915754494662,0.0014915754494662092
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3493.1047924234485,1.0013654410903388,1.0013654410903388,0.0013654410903387593
polygon,uniswap_v3,quickswap_v3,wETH,0,4,119.27087207444043,4.000083448232995,4.000083448232995,0.0000834482329947761
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3493.1047924234485,1.0015738073068303,1.0015738073068303,0.0015738073068303216
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3491.9100581826256,1.0012312425704684,1.0012312425704684,0.0012312425704683605
polygon,quickswap_v3,uniswap_v3,wETH,0,8,1587.3287483102251,8.016942964701878,8.016942964701878,0.016942964701877727
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3491.9100581826256,1.0017149087000914,1.0017149087000914,0.0017149087000913887
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3491.9100581826256,1.0014492506044954,1.0014492506044954,0.0014492506044954112
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3491.9100581826256,1.0020532424834545,1.0020532424834545,0.0020532424834545093
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3491.9100581826256,1.0016401700842843,1.0016401700842843,0.0016401700842842981
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3491.9100581826256,1.0020075717266852,1.0020075717266852,0.002007571726685198
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3491.9100581826256,1.0020153411879955,1.0020153411879955,0.002015341187995512
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3491.9100581826256,1.0024551900045142,1.0024551900045142,0.0024551900045142183
polygon,quickswap_v3,uniswap_v3,wETH,0,4,119.2683838904685,4.005822104829374,4.005822104829374,0.005822104829373842
polygon,uniswap_v3,quickswap_v3,wETH,0,4,119.09503794157997,4.00041725079075,4.00041725079075,0.0004172507907496126
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3488.547149825218,1.0010425813400488,1.0010425813400488,0.0010425813400487538
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3488.547149825218,1.0010296284161677,1.0010296284161677,0.001029628416167716
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3487.4539330466855,1.0007159326744755,1.0007159326744755,0.0007159326744754502
polygon,quickswap_v3,uniswap_v3,wETH,0,4,119.08261611264558,4.003864543383314,4.003864543383314,0.003864543383314434
polygon,uniswap_v3,quickswap_v3,wETH,0,4,118.96767717523161,4.000015278949089,4.000015278949089,0.00001527894908903704
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3487.4539330466855,1.0005560051624542,1.0005560051624542,0.0005560051624542428
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3487.4539330466855,1.000548486704819,1.000548486704819,0.0005484867048191067
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3487.4539330466855,1.0005400011811565,1.0005400011811565,0.0005400011811564909
polygon,quickswap_v3,uniswap_v3,wETH,0,8,1587.3287483102251,8.020932403884819,8.020932403884819,0.020932403884819095
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3487.4539330466855,1.0007957947228612,1.0007957947228612,0.0007957947228611761
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3487.4539330466855,1.0008050802179478,1.0008050802179478,0.0008050802179477845
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3487.4539330466855,1.0007499527803034,1.0007499527803034,0.0007499527803034312
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3487.4539330466855,1.0008638228044293,1.0008638228044293,0.000863822804429315
polygon,quickswap_v3,uniswap_v3,wETH,0,4,118.9672227516967,4.002717251954877,4.002717251954877,0.0027172519548770424
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3487.4539330466855,1.000899673599642,1.000899673599642,0.000899673599642048
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3487.4539330466855,1.0010159827893292,1.0010159827893292,0.0010159827893292395
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3487.4539330466855,1.0010841196894358,1.0010841196894358,0.0010841196894357807
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3487.4539330466855,1.001435905435404,1.001435905435404,0.0014359054354040612
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3487.4539330466855,1.001771567725809,1.001771567725809,0.001771567725808998
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3487.4539330466855,1.001725846513392,1.001725846513392,0.0017258465133920264
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3486.7377851434208,1.0015658541532284,1.0015658541532284,0.0015658541532284076
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3486.027153833195,1.0013617252226712,1.0013617252226712,0.0013617252226711951
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3486.7219263815864,1.0015612987219566,1.0015612987219566,0.0015612987219566499
polygon,quickswap_v3,uniswap_v3,wETH,0,8,1587.3287483102251,8.02184883923219,8.02184883923219,0.02184883923218983
polygon,uniswap_v3,quickswap_v3,wETH,0,4,118.88646163412577,4.004068721550763,4.004068721550763,0.004068721550763321
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3486.027153833195,1.0013425911978706,1.0013425911978706,0.0013425911978706129
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3486.027153833195,1.0013406344073974,1.0013406344073974,0.0013406344073974008
polygon,uniswap_v3,quickswap_v3,wETH,0,4,118.76689805268144,4.000041847589529,4.000041847589529,0.0000418475895287429
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3486.027153833195,1.0015366228100955,1.0015366228100955,0.0015366228100954782
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3486.027153833195,1.001541219992341,1.001541219992341,0.0015412199923410252
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3485.4861713860632,1.0013811983945098,1.0013811983945098,0.001381198394509786
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3485.4861713860632,1.001322707469367,1.001322707469367,0.0013227074693669127
polygon,quickswap_v3,uniswap_v3,wETH,0,8,1585.8019189409642,8.014132734791602,8.014132734791602,0.01413273479160182
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3485.4861713860632,1.0012642835332362,1.0012642835332362,0.0012642835332361546
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3485.4861713860632,1.001475077141513,1.001475077141513,0.0014750771415130703
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3485.4861713860632,1.0020729970129278,1.0020729970129278,0.0020729970129278463
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3485.4861713860632,1.0016983353034985,1.0016983353034985,0.0016983353034984994
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3485.4861713860632,1.0017563835610777,1.0017563835610777,0.0017563835610776568
polygon,quickswap_v3,uniswap_v3,wETH,0,8,1585.8019189409642,8.018956383060805,8.018956383060805,0.018956383060805493
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3484.943176088505,1.0015422831894183,1.0015422831894183,0.001542283189418292
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3484.4822793869284,1.0014098254959964,1.0014098254959964,0.0014098254959964418
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3480.576465531531,1.00072297419523,1.00072297419523,0.0007229741952299307
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3480.576465531531,1.0008878579781653,1.0008878579781653,0.0008878579781652629
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3480.576465531531,1.0009736001232092,1.0009736001232092,0.0009736001232092395
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3480.576465531531,1.0004944050902889,1.0004944050902889,0.000494405090288863
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3480.576465531531,1.0006860097862478,1.0006860097862478,0.0006860097862477765
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3480.576465531531,1.0010279806473321,1.0010279806473321,0.0010279806473321162
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3480.576465531531,1.0012846736210967,1.0012846736210967,0.0012846736210967435
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3480.576465531531,1.0011072307695348,1.0011072307695348,0.0011072307695347838
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3480.084727668374,1.0009657937589347,1.0009657937589347,0.0009657937589346854
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3480.084727668374,1.0009082042624466,1.0009082042624466,0.0009082042624466435
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3480.084727668374,1.0010413182575786,1.0010413182575786,0.0010413182575785829
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3480.084727668374,1.0009836247654902,1.0009836247654902,0.0009836247654901875
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3480.084727668374,1.0010501859666188,1.0010501859666188,0.0010501859666187663
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3480.084727668374,1.0010494698988943,1.0010494698988943,0.0010494698988943174
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3480.084727668374,1.0009918357314207,1.0009918357314207,0.0009918357314206983
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3480.084727668374,1.0009846318703803,1.0009846318703803,0.000984631870380337
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3479.8642674233515,1.0008990469836743,1.0008990469836743,0.0008990469836742676
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3480.084727668374,1.0009624570572242,1.0009624570572242,0.0009624570572241975
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3479.8642674233515,1.0008986035286316,1.0008986035286316,0.0008986035286315808
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3479.8642674233515,1.0008834375435591,1.0008834375435591,0.0008834375435591291
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3479.8642674233515,1.0009492292497857,1.0009492292497857,0.000949229249785688
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3479.4907677482415,1.0008417956882454,1.0008417956882454,0.0008417956882453836
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3479.4907677482415,1.0010179187431976,1.0010179187431976,0.0010179187431975656
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3478.8592327268225,1.0008362318484905,1.0008362318484905,0.0008362318484904652
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3478.0675685245974,1.0006084772415806,1.0006084772415806,0.0006084772415806405
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3478.0675685245974,1.0009407740566436,1.0009407740566436,0.0009407740566436118
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3476.8269593702153,1.000583743532416,1.000583743532416,0.0005837435324160811
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3476.8269593702153,1.0008470417593887,1.0008470417593887,0.0008470417593886559
